Row,FCM1,FCM5,FCM10,FCM30,PFNPEC,PFNP,SP500,SPSPF
08-May-2014,0.1,1.63,2.61,3.45,0.02,0.095,1875.63,295.38
09-May-2014,0.1,1.63,2.62,3.47,0.02,0.095,1878.48,295.08
12-May-2014,0.09,1.67,2.66,3.49,0.01,0.09,1896.65,298.14
13-May-2014,0.1,1.62,2.61,3.45,0,0.09,1897.45,297.79
14-May-2014,0.1,1.57,2.54,3.37,0.01,0.09,1888.53,295.48
15-May-2014,0.09,1.55,2.5,3.33,0,0.09,1870.85,292.22
16-May-2014,0.09,1.56,2.52,3.34,0,0.09,1877.86,292.56
19-May-2014,0.09,1.56,2.54,3.39,0,0.09,1885.08,294.19
20-May-2014,0.09,1.53,2.52,3.38,0,0.09,1872.83,292.2
21-May-2014,0.09,1.55,2.54,3.42,0,0.09,1888.03,294.47
22-May-2014,0.09,1.57,2.56,3.43,0,0.09,1892.49,295.55
23-May-2014,0.1,1.55,2.54,3.4,0,0.09,1900.53,296.27
26-May-2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-May-2014,0.09,1.56,2.52,3.37,0,0.09,1911.91,299.18
28-May-2014,0.1,1.5,2.44,3.29,0,0.09,1909.78,298.44
29-May-2014,0.1,1.52,2.45,3.31,0,0.09,1920.03,299.13
30-May-2014,0.1,1.54,2.48,3.33,0.01,0.09,1923.57,299.78
02-Jun-2014,0.1,1.6,2.54,3.38,0,0.09,1924.97,300.59
03-Jun-2014,0.1,1.65,2.6,3.43,-0.01,0.09,1924.24,300.89
04-Jun-2014,0.1,1.65,2.61,3.45,0,0.092,1927.88,301.85
05-Jun-2014,0.1,1.63,2.59,3.44,0,0.092,1940.46,304.65
06-Jun-2014,0.11,1.66,2.6,3.44,0,0.092,1949.44,306.72
09-Jun-2014,0.11,1.69,2.62,3.45,0,0.092,1951.27,307.82
10-Jun-2014,0.11,1.71,2.64,3.47,0,0.092,1950.79,307.69
11-Jun-2014,0.11,1.7,2.65,3.47,0,0.092,1943.89,305.61
12-Jun-2014,0.1,1.66,2.58,3.41,0,0.092,1930.11,303.85
13-Jun-2014,0.11,1.7,2.6,3.41,-0.01,0.092,1936.16,303.88
16-Jun-2014,0.11,1.71,2.61,3.4,-0.01,0.095,1937.78,302.57
17-Jun-2014,0.11,1.77,2.66,3.44,-0.01,0.095,1941.99,305.4
18-Jun-2014,0.1,1.71,2.61,3.43,-0.01,0.095,1956.98,307.38
19-Jun-2014,0.09,1.71,2.64,3.47,0.01,0.11,1959.48,306.91
20-Jun-2014,0.09,1.71,2.63,3.44,0.01,0.11,1962.87,307.9
23-Jun-2014,0.1,1.72,2.63,3.45,0,0.105,1962.61,308.73
24-Jun-2014,0.12,1.7,2.59,3.41,0,0.105,1949.98,306.56
25-Jun-2014,0.11,1.68,2.57,3.38,0,0.105,1959.53,306.89
26-Jun-2014,0.11,1.64,2.53,3.35,0.01,0.11,1957.22,305.87
27-Jun-2014,0.1,1.64,2.54,3.36,0.01,0.11,1960.96,306.58
30-Jun-2014,0.11,1.62,2.53,3.34,0.02,0.11,1960.23,306.61
01-Jul-2014,0.11,1.66,2.58,3.4,0.01,0.11,1973.32,308.35
02-Jul-2014,0.12,1.71,2.64,3.46,0,0.105,1974.62,308.27
03-Jul-2014,0.11,1.74,2.65,3.47,0.02,0.105,1985.44,310.64
04-Jul-2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Jul-2014,0.12,1.74,2.63,3.44,0,0.1,1977.65,309.07
08-Jul-2014,0.11,1.7,2.58,3.38,0.01,0.1,1963.71,306.42
09-Jul-2014,0.11,1.68,2.57,3.37,0.01,0.1,1972.83,307.22
10-Jul-2014,0.1,1.66,2.55,3.38,0.01,0.095,1964.68,305.31
11-Jul-2014,0.11,1.65,2.53,3.34,0.01,0.095,1967.57,305.7
14-Jul-2014,0.11,1.68,2.55,3.36,0.01,0.095,1977.1,307.55
15-Jul-2014,0.11,1.7,2.56,3.37,0.01,0.095,1973.28,309.58
16-Jul-2014,0.11,1.71,2.55,3.35,0.01,0.095,1981.57,309.22
17-Jul-2014,0.1,1.65,2.47,3.27,0.01,0.095,1958.12,305.35
18-Jul-2014,0.1,1.69,2.5,3.29,0.01,0.095,1978.22,308.63
21-Jul-2014,0.11,1.7,2.49,3.26,-0.01,0.095,1973.63,307.91
22-Jul-2014,0.11,1.68,2.48,3.25,0.01,0.095,1983.53,308.94
23-Jul-2014,0.11,1.67,2.48,3.26,0.01,0.095,1987.01,309.51
24-Jul-2014,0.11,1.72,2.52,3.3,0.01,0.095,1987.98,310.3
25-Jul-2014,0.11,1.69,2.48,3.24,0.01,0.095,1978.34,308.55
28-Jul-2014,0.11,1.73,2.5,3.26,0.01,0.095,1978.91,308.7
29-Jul-2014,0.12,1.7,2.47,3.22,0.01,0.095,1969.95,306.81
30-Jul-2014,0.13,1.77,2.57,3.31,0.01,0.095,1970.07,308.15
31-Jul-2014,0.12,1.76,2.58,3.32,0.02,0.1,1930.67,301.85
01-Aug-2014,0.13,1.67,2.52,3.29,0.01,0.1,1925.15,299.21
04-Aug-2014,0.12,1.66,2.51,3.3,0.01,0.1,1938.99,301.6
05-Aug-2014,0.12,1.66,2.49,3.28,0.01,0.1,1920.21,298.61
06-Aug-2014,0.11,1.66,2.49,3.27,0.01,0.095,1920.24,299.7
07-Aug-2014,0.11,1.6,2.43,3.23,0.01,0.095,1909.57,298.11
08-Aug-2014,0.1,1.62,2.44,3.23,0.01,0.095,1931.59,301.01
11-Aug-2014,0.1,1.62,2.44,3.24,0.01,0.095,1936.92,301.46
12-Aug-2014,0.1,1.63,2.46,3.27,0.01,0.095,1933.75,301.86
13-Aug-2014,0.1,1.59,2.43,3.24,0.01,0.095,1946.72,303.47
14-Aug-2014,0.1,1.58,2.4,3.2,0.01,0.095,1955.18,305.12
15-Aug-2014,0.09,1.55,2.34,3.13,0,0.09,1955.06,303.84
18-Aug-2014,0.1,1.58,2.39,3.2,0,0.09,1971.74,307.11
19-Aug-2014,0.11,1.59,2.4,3.21,0,0.09,1981.6,307.57
20-Aug-2014,0.12,1.65,2.43,3.22,0,0.09,1986.51,308.48
21-Aug-2014,0.1,1.64,2.41,3.19,0,0.09,1992.37,311.92
22-Aug-2014,0.1,1.68,2.4,3.16,0,0.09,1988.4,310.83
25-Aug-2014,0.11,1.69,2.39,3.13,0,0.09,1997.92,313.39
26-Aug-2014,0.12,1.68,2.39,3.15,0,0.09,2000.02,314.22
27-Aug-2014,0.11,1.65,2.37,3.11,0,0.09,2000.12,313.72
28-Aug-2014,0.11,1.63,2.34,3.08,0,0.09,1996.74,312.37
29-Aug-2014,0.09,1.63,2.35,3.09,0.02,0.09,2003.37,313.99
01-Sep-2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Sep-2014,0.1,1.69,2.42,3.17,0,0.09,2002.28,315.13
03-Sep-2014,0.11,1.69,2.41,3.15,0,0.09,2000.72,314.74
04-Sep-2014,0.1,1.71,2.45,3.21,0,0.09,1997.65,314.8
05-Sep-2014,0.1,1.69,2.46,3.23,0,0.09,2007.71,315.37
08-Sep-2014,0.1,1.72,2.48,3.23,0,0.09,2001.54,315.34
09-Sep-2014,0.11,1.76,2.5,3.23,0,0.09,1988.44,312.2
10-Sep-2014,0.11,1.79,2.54,3.26,0,0.09,1995.69,313.51
11-Sep-2014,0.11,1.79,2.54,3.27,0,0.09,1997.45,314.49
12-Sep-2014,0.11,1.83,2.62,3.35,0,0.09,1985.54,314.1
15-Sep-2014,0.11,1.8,2.6,3.34,0,0.09,1984.13,314.19
16-Sep-2014,0.13,1.78,2.6,3.36,0,0.09,1998.98,315.32
17-Sep-2014,0.12,1.82,2.62,3.37,0,0.09,2001.57,316.71
18-Sep-2014,0.12,1.85,2.63,3.36,0.01,0.095,2011.36,320.04
19-Sep-2014,0.11,1.83,2.59,3.29,0,0.09,2010.4,318.89
22-Sep-2014,0.1,1.8,2.57,3.28,0,0.09,1994.29,316.69
23-Sep-2014,0.1,1.78,2.54,3.25,0,0.09,1982.77,314.52
24-Sep-2014,0.11,1.82,2.57,3.28,0,0.09,1998.3,316.38
25-Sep-2014,0.1,1.75,2.52,3.22,0,0.09,1965.99,311.17
26-Sep-2014,0.11,1.8,2.54,3.22,0,0.09,1982.85,314.06
29-Sep-2014,0.11,1.77,2.5,3.18,0.01,0.09,1977.8,312.83
30-Sep-2014,0.13,1.78,2.52,3.21,0.02,0.09,1972.29,312.29
01-Oct-2014,0.1,1.69,2.42,3.12,0,0.09,1946.16,308.62
02-Oct-2014,0.1,1.7,2.44,3.15,0,0.09,1946.17,309.17
03-Oct-2014,0.11,1.73,2.45,3.13,0,0.09,1967.9,313.66
06-Oct-2014,0.11,1.7,2.43,3.12,0,0.09,1964.82,313.18
07-Oct-2014,0.1,1.64,2.36,3.06,0,0.085,1935.1,307.44
08-Oct-2014,0.1,1.57,2.35,3.07,0,0.085,1968.89,313.01
09-Oct-2014,0.1,1.58,2.34,3.07,0.01,0.085,1928.21,306.56
10-Oct-2014,0.1,1.55,2.31,3.03,0,0.085,1906.13,304.06
13-Oct-2014,NaN,NaN,NaN,NaN,0,0.085,1874.74,301.38
14-Oct-2014,0.09,1.45,2.21,2.95,0,0.085,1877.7,302.82
15-Oct-2014,0.1,1.37,2.15,2.92,0,0.085,1862.49,296.79
16-Oct-2014,0.1,1.39,2.17,2.94,0,0.085,1862.76,296.76
17-Oct-2014,0.11,1.44,2.22,2.98,0,0.085,1886.76,300.62
20-Oct-2014,0.1,1.41,2.2,2.96,0,0.085,1904.01,302.44
21-Oct-2014,0.1,1.44,2.23,3,0,0.085,1941.28,308.1
22-Oct-2014,0.11,1.46,2.25,3.01,0,0.085,1927.11,305.36
23-Oct-2014,0.11,1.52,2.29,3.05,0,0.085,1950.82,308.34
24-Oct-2014,0.11,1.52,2.29,3.05,0,0.085,1964.58,311.13
27-Oct-2014,0.11,1.51,2.27,3.04,0,0.085,1961.63,311.56
28-Oct-2014,0.11,1.53,2.3,3.06,0,0.085,1985.05,315.09
29-Oct-2014,0.11,1.61,2.34,3.06,0,0.09,1982.3,315.7
30-Oct-2014,0.11,1.58,2.32,3.04,0.01,0.1,1994.65,317.26
31-Oct-2014,0.11,1.62,2.35,3.07,0.03,0.1,2018.05,321.2
03-Nov-2014,0.12,1.63,2.36,3.07,0.01,0.1,2017.81,322.21
04-Nov-2014,0.11,1.63,2.35,3.05,0,0.1,2012.1,322.52
05-Nov-2014,0.11,1.63,2.36,3.06,0.01,0.1,2023.57,324.54
06-Nov-2014,0.12,1.67,2.39,3.09,0.01,0.1,2031.21,324.78
07-Nov-2014,0.12,1.6,2.32,3.04,0.01,0.1,2031.92,324.95
10-Nov-2014,0.13,1.65,2.38,3.09,0.02,0.105,2038.26,326.57
11-Nov-2014,NaN,NaN,NaN,NaN,0.02,0.105,2039.68,325.83
12-Nov-2014,0.14,1.65,2.37,3.09,0.02,0.105,2038.25,325.01
13-Nov-2014,0.15,1.64,2.35,3.08,0.02,0.105,2039.33,324.85
14-Nov-2014,0.15,1.62,2.32,3.04,0.02,0.105,2039.82,323.7
17-Nov-2014,0.15,1.64,2.34,3.06,0,0.105,2041.32,323.77
18-Nov-2014,0.14,1.63,2.32,3.05,-0.01,0.105,2051.8,324.56
19-Nov-2014,0.15,1.66,2.36,3.08,0.01,0.11,2048.72,323.97
20-Nov-2014,0.14,1.64,2.34,3.05,0.01,0.11,2052.75,324.15
21-Nov-2014,0.14,1.63,2.31,3.02,0.01,0.11,2063.5,325.89
24-Nov-2014,0.14,1.62,2.3,3.01,0.01,0.11,2069.41,327.86
25-Nov-2014,0.14,1.58,2.27,2.97,0.01,0.11,2067.03,327.2
26-Nov-2014,0.14,1.56,2.24,2.95,0.01,0.11,2072.83,327.84
27-Nov-2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Nov-2014,0.13,1.49,2.18,2.89,0.03,0.11,2067.56,328
01-Dec-2014,0.13,1.52,2.22,2.95,-0.02,0.115,2053.44,325.64
02-Dec-2014,0.14,1.59,2.28,3,0,0.115,2066.55,328.82
03-Dec-2014,0.15,1.61,2.29,2.99,0,0.115,2074.33,330.2
04-Dec-2014,0.14,1.59,2.25,2.94,0,0.115,2071.92,330.53
05-Dec-2014,0.18,1.69,2.31,2.97,0,0.12,2075.37,333.79
08-Dec-2014,0.18,1.67,2.26,2.9,0,0.12,2060.31,335.07
09-Dec-2014,0.23,1.63,2.22,2.87,0,0.12,2059.82,334.25
10-Dec-2014,0.21,1.58,2.18,2.83,0,0.12,2026.14,329.75
11-Dec-2014,0.21,1.62,2.19,2.84,0,0.12,2035.33,330.84
12-Dec-2014,0.19,1.53,2.1,2.75,0,0.12,2002.33,324.06
15-Dec-2014,0.22,1.58,2.12,2.74,0.01,0.115,1989.63,321.31
16-Dec-2014,0.21,1.53,2.07,2.69,0,0.115,1972.74,318.1
17-Dec-2014,0.23,1.61,2.14,2.74,-0.01,0.125,2012.89,325.34
18-Dec-2014,0.25,1.68,2.22,2.82,0,0.125,2061.23,333.23
19-Dec-2014,0.26,1.66,2.17,2.77,0,0.125,2070.65,333.32
22-Dec-2014,0.28,1.67,2.17,2.75,0,0.125,2078.54,335.37
23-Dec-2014,0.26,1.76,2.26,2.85,0,0.125,2082.17,337.32
24-Dec-2014,0.26,1.76,2.27,2.83,0,0.125,2081.88,336.65
25-Dec-2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Dec-2014,0.26,1.75,2.25,2.81,0,0.125,2088.77,336.64
29-Dec-2014,0.25,1.72,2.22,2.78,0,0.125,2090.57,337.84
30-Dec-2014,0.23,1.68,2.2,2.76,0,0.125,2080.35,337.41
31-Dec-2014,0.25,1.65,2.17,2.75,0,0.125,2058.9,333.32
01-Jan-2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Jan-2015,0.25,1.61,2.12,2.69,0.01,0.125,2058.2,333.41
05-Jan-2015,0.26,1.57,2.04,2.6,0.01,0.12,2020.58,326.43
06-Jan-2015,0.25,1.5,1.97,2.52,0.01,0.12,2002.61,321.43
07-Jan-2015,0.25,1.47,1.96,2.52,0.01,0.12,2025.9,324.98
08-Jan-2015,0.23,1.5,2.03,2.59,0.01,0.12,2062.14,329.77
09-Jan-2015,0.22,1.45,1.98,2.55,0.01,0.12,2044.81,325.36
12-Jan-2015,0.19,1.39,1.92,2.49,0.01,0.12,2028.26,322.6
13-Jan-2015,0.2,1.37,1.91,2.49,0.01,0.12,2023.03,321.51
14-Jan-2015,0.18,1.33,1.86,2.47,0.01,0.12,2011.27,316.95
15-Jan-2015,0.16,1.22,1.77,2.4,0.01,0.12,1992.67,312.9
16-Jan-2015,0.17,1.29,1.83,2.44,0,0.12,2019.42,316.65
19-Jan-2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Jan-2015,0.17,1.31,1.82,2.39,0.01,0.125,2022.55,315.43
21-Jan-2015,0.17,1.35,1.87,2.44,0.01,0.125,2032.12,316.04
22-Jan-2015,0.17,1.39,1.9,2.46,0.01,0.125,2063.15,323.78
23-Jan-2015,0.17,1.33,1.81,2.38,0.01,0.125,2051.82,320.51
26-Jan-2015,0.18,1.36,1.83,2.4,0.01,0.125,2057.09,322.03
27-Jan-2015,0.17,1.34,1.83,2.4,0.02,0.125,2029.55,318.51
28-Jan-2015,0.17,1.25,1.73,2.29,0.01,0.125,2002.16,312.25
29-Jan-2015,0.17,1.28,1.77,2.33,0.02,0.13,2021.25,315.12
30-Jan-2015,0.18,1.18,1.68,2.25,0.02,0.13,1994.99,310.01
02-Feb-2015,0.17,1.19,1.68,2.25,0.01,0.13,2020.85,315.03
03-Feb-2015,0.21,1.28,1.79,2.37,0.01,0.13,2050.03,320.35
04-Feb-2015,0.2,1.29,1.81,2.39,0.02,0.13,2041.51,319.39
05-Feb-2015,0.2,1.3,1.83,2.42,0.01,0.13,2062.52,322.58
06-Feb-2015,0.26,1.48,1.95,2.51,0.02,0.13,2055.47,324.93
09-Feb-2015,0.24,1.49,1.96,2.52,0.01,0.13,2046.74,323.59
10-Feb-2015,0.25,1.52,2.01,2.58,0.01,0.13,2068.59,325.92
11-Feb-2015,0.24,1.53,2,2.57,0.01,0.125,2068.53,325.75
12-Feb-2015,0.23,1.5,1.99,2.58,0.01,0.125,2088.48,329.17
13-Feb-2015,0.23,1.53,2.02,2.63,0.01,0.125,2096.99,328.84
16-Feb-2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Feb-2015,0.25,1.62,2.14,2.73,0.01,0.125,2100.34,330.14
18-Feb-2015,0.23,1.52,2.07,2.7,0.01,0.125,2099.68,327.99
19-Feb-2015,0.23,1.58,2.11,2.73,0.01,0.125,2097.45,326.54
20-Feb-2015,0.23,1.61,2.13,2.73,0.01,0.125,2110.3,329.18
23-Feb-2015,0.22,1.56,2.06,2.66,0.02,0.125,2109.66,328.01
24-Feb-2015,0.22,1.47,1.99,2.6,0.01,0.12,2115.48,329.67
25-Feb-2015,0.21,1.47,1.96,2.56,0.01,0.12,2113.86,329.84
26-Feb-2015,0.22,1.54,2.03,2.63,0.01,0.12,2110.74,328.86
27-Feb-2015,0.22,1.5,2,2.6,0.01,0.12,2104.5,327.52
02-Mar-2015,0.22,1.57,2.08,2.68,0,0.117,2117.39,330.19
03-Mar-2015,0.26,1.61,2.12,2.71,0,0.117,2107.78,329.35
04-Mar-2015,0.26,1.6,2.12,2.72,0.01,0.117,2098.53,326.84
05-Mar-2015,0.25,1.57,2.11,2.71,0.01,0.117,2101.04,328.21
06-Mar-2015,0.27,1.7,2.24,2.83,0,0.117,2071.26,325.73
09-Mar-2015,0.27,1.66,2.2,2.8,0,0.117,2079.43,327.19
10-Mar-2015,0.25,1.62,2.14,2.73,0,0.12,2044.16,320.26
11-Mar-2015,0.25,1.6,2.11,2.69,0.01,0.12,2040.24,322.27
12-Mar-2015,0.24,1.59,2.1,2.69,0.01,0.12,2065.95,329.31
13-Mar-2015,0.24,1.6,2.13,2.7,0.01,0.12,2053.4,327.05
16-Mar-2015,0.26,1.57,2.1,2.67,0,0.12,2081.19,330.9
17-Mar-2015,0.27,1.56,2.06,2.61,0,0.12,2074.28,330.21
18-Mar-2015,0.23,1.41,1.93,2.51,0.01,0.117,2099.5,331.97
19-Mar-2015,0.26,1.48,1.98,2.54,0.02,0.13,2089.27,328.73
20-Mar-2015,0.24,1.42,1.93,2.5,0.02,0.13,2108.1,332.93
23-Mar-2015,0.24,1.41,1.92,2.51,0.02,0.13,2104.42,331.47
24-Mar-2015,0.24,1.37,1.88,2.46,0.03,0.13,2091.5,328.61
25-Mar-2015,0.25,1.41,1.93,2.5,0.01,0.125,2061.05,323.71
26-Mar-2015,0.28,1.47,2.01,2.6,0.02,0.125,2056.15,323.21
27-Mar-2015,0.27,1.42,1.95,2.53,0.01,0.125,2061.02,322.81
30-Mar-2015,0.27,1.41,1.96,2.55,0.01,0.125,2086.24,327.2
31-Mar-2015,0.26,1.37,1.94,2.54,0.01,0.125,2067.89,324.95
01-Apr-2015,0.27,1.32,1.87,2.47,0.01,0.125,2059.69,324.36
02-Apr-2015,0.25,1.35,1.92,2.53,0.01,0.125,2066.96,326.24
03-Apr-2015,0.21,1.26,1.85,2.49,0.01,0.125,NaN,NaN
06-Apr-2015,0.21,1.31,1.92,2.57,0,0.125,2080.62,326.54
07-Apr-2015,0.22,1.32,1.89,2.52,0.01,0.125,2076.33,325.11
08-Apr-2015,0.22,1.35,1.92,2.53,0.01,0.125,2081.9,326.22
09-Apr-2015,0.22,1.4,1.97,2.61,0.01,0.125,2091.18,326.65
10-Apr-2015,0.24,1.41,1.96,2.58,0.01,0.125,2102.06,326.65
13-Apr-2015,0.23,1.38,1.94,2.58,0,0.125,2092.43,327.56
14-Apr-2015,0.23,1.34,1.9,2.54,0,0.125,2095.84,327.67
15-Apr-2015,0.23,1.33,1.91,2.55,0,0.125,2106.63,329.1
16-Apr-2015,0.22,1.31,1.9,2.56,0,0.125,2104.99,329.45
17-Apr-2015,0.23,1.31,1.87,2.51,0,0.125,2081.18,325.04
20-Apr-2015,0.24,1.33,1.9,2.56,0,0.125,2100.4,326.65
21-Apr-2015,0.23,1.35,1.92,2.58,0,0.125,2097.29,324.87
22-Apr-2015,0.23,1.41,1.99,2.66,0,0.125,2107.96,327.15
23-Apr-2015,0.24,1.37,1.96,2.63,0,0.125,2112.93,327.5
24-Apr-2015,0.24,1.34,1.93,2.62,0,0.125,2117.69,326.66
27-Apr-2015,0.25,1.36,1.94,2.61,0,0.125,2108.92,325.64
28-Apr-2015,0.24,1.39,2,2.68,0,0.125,2114.76,327.58
29-Apr-2015,0.25,1.43,2.06,2.76,0,0.125,2106.85,327.63
30-Apr-2015,0.24,1.43,2.05,2.75,0.01,0.14,2085.51,325.2
01-May-2015,0.25,1.5,2.12,2.82,0.01,0.14,2108.29,327.79
04-May-2015,0.25,1.51,2.16,2.88,0.01,0.14,2114.49,330.99
05-May-2015,0.24,1.54,2.19,2.9,0.01,0.14,2089.46,328.23
06-May-2015,0.25,1.58,2.25,2.98,0.01,0.14,2080.15,326.28
07-May-2015,0.24,1.55,2.18,2.9,0.01,0.14,2088,328.44
08-May-2015,0.23,1.5,2.16,2.9,0.01,0.14,2116.1,333.01
11-May-2015,0.25,1.59,2.28,3.03,0.01,0.14,2105.33,331.86
12-May-2015,0.25,1.58,2.28,3.02,0.01,0.14,2099.12,330.64
13-May-2015,0.24,1.57,2.27,3.07,0.01,0.135,2098.48,330.75
14-May-2015,0.23,1.51,2.23,3.03,0.01,0.135,2121.1,333.7
15-May-2015,0.23,1.46,2.14,2.93,0.01,0.135,2122.73,332.25
18-May-2015,0.22,1.54,2.23,3.02,0.01,0.135,2129.2,334.11
19-May-2015,0.23,1.6,2.27,3.05,0.02,0.135,2127.83,336.26
20-May-2015,0.23,1.57,2.26,3.06,0.02,0.135,2125.85,335.04
21-May-2015,0.22,1.53,2.19,2.98,0.02,0.135,2130.82,334.25
22-May-2015,0.23,1.57,2.21,2.99,0.01,0.135,2126.06,333.96
25-May-2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-May-2015,0.24,1.54,2.14,2.89,0.01,0.13,2104.2,330.96
27-May-2015,0.27,1.53,2.14,2.88,0.01,0.13,2123.48,333.99
28-May-2015,0.26,1.51,2.13,2.89,0.01,0.13,2120.79,333.65
29-May-2015,0.26,1.49,2.12,2.88,0,0.13,2107.39,330.53
01-Jun-2015,0.26,1.55,2.19,2.94,0.01,0.13,2111.73,331.16
02-Jun-2015,0.26,1.61,2.27,3.02,0.01,0.13,2109.6,331.69
03-Jun-2015,0.26,1.69,2.38,3.11,0,0.13,2114.07,333.87
04-Jun-2015,0.27,1.65,2.31,3.03,0,0.13,2095.84,331.22
05-Jun-2015,0.29,1.75,2.41,3.11,0,0.13,2092.83,333.08
08-Jun-2015,0.27,1.72,2.39,3.11,0,0.13,2079.28,331.03
09-Jun-2015,0.27,1.74,2.42,3.15,0,0.13,2080.15,332.05
10-Jun-2015,0.28,1.8,2.5,3.22,0,0.13,2105.2,336.81
11-Jun-2015,0.28,1.74,2.39,3.11,0,0.13,2108.86,337.71
12-Jun-2015,0.28,1.75,2.39,3.1,0,0.13,2094.11,336.39
15-Jun-2015,0.28,1.71,2.36,3.09,0,0.13,2084.43,334.95
16-Jun-2015,0.28,1.68,2.32,3.06,-0.01,0.13,2096.29,336.72
17-Jun-2015,0.27,1.63,2.32,3.09,-0.01,0.13,2100.44,336.28
18-Jun-2015,0.26,1.65,2.35,3.14,0.01,0.14,2121.24,339.36
19-Jun-2015,0.25,1.59,2.26,3.05,0.02,0.14,2109.99,336.08
22-Jun-2015,0.27,1.68,2.37,3.16,0.02,0.14,2122.85,338.73
23-Jun-2015,0.3,1.71,2.42,3.2,0.02,0.14,2124.2,339.73
24-Jun-2015,0.3,1.69,2.38,3.16,0.02,0.14,2108.58,336.73
25-Jun-2015,0.29,1.7,2.4,3.16,0.02,0.14,2102.31,334.43
26-Jun-2015,0.29,1.75,2.49,3.25,0.02,0.14,2101.49,335.77
29-Jun-2015,0.27,1.62,2.33,3.09,0.01,0.14,2057.64,327.58
30-Jun-2015,0.28,1.63,2.35,3.11,0.01,0.14,2063.11,328.94
01-Jul-2015,0.28,1.7,2.43,3.2,0.02,0.14,2077.42,333.13
02-Jul-2015,0.26,1.64,2.4,3.19,0.02,0.14,2076.78,331.92
03-Jul-2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Jul-2015,0.26,1.56,2.3,3.08,0.02,0.14,2068.76,330.77
07-Jul-2015,0.25,1.55,2.27,3.04,0.01,0.135,2081.34,331.2
08-Jul-2015,0.24,1.5,2.22,2.99,0.01,0.135,2046.68,325.38
09-Jul-2015,0.25,1.58,2.32,3.11,0.01,0.135,2051.31,327.88
10-Jul-2015,0.28,1.68,2.42,3.2,0.01,0.135,2076.62,331.85
13-Jul-2015,0.28,1.71,2.44,3.21,0.01,0.135,2099.6,335.46
14-Jul-2015,0.27,1.67,2.41,3.2,0.01,0.135,2108.95,336.78
15-Jul-2015,0.28,1.63,2.36,3.13,0.01,0.135,2107.4,339.26
16-Jul-2015,0.29,1.66,2.36,3.11,0,0.135,2124.29,342.6
17-Jul-2015,0.29,1.67,2.34,3.08,0.01,0.135,2126.64,341.84
20-Jul-2015,0.31,1.72,2.38,3.1,0,0.135,2128.28,342.39
21-Jul-2015,0.34,1.69,2.35,3.08,0.01,0.135,2119.21,342.02
22-Jul-2015,0.34,1.69,2.33,3.04,0.01,0.135,2114.15,344.42
23-Jul-2015,0.33,1.65,2.28,2.98,0.01,0.135,2102.15,341.63
24-Jul-2015,0.32,1.64,2.27,2.96,0.01,0.135,2079.65,338.39
27-Jul-2015,0.32,1.58,2.23,2.93,0,0.135,2067.64,335.9
28-Jul-2015,0.32,1.61,2.26,2.96,0,0.135,2093.25,337.55
29-Jul-2015,0.33,1.62,2.29,2.99,0,0.135,2108.57,340.21
30-Jul-2015,0.36,1.62,2.28,2.96,0.04,0.18,2108.63,340.43
31-Jul-2015,0.33,1.54,2.2,2.92,0.04,0.175,2103.84,338.84
03-Aug-2015,0.33,1.52,2.16,2.86,0.04,0.175,2098.04,338.98
04-Aug-2015,0.37,1.6,2.23,2.9,0.05,0.185,2093.32,338.53
05-Aug-2015,0.38,1.65,2.28,2.94,0.05,0.19,2099.84,339.36
06-Aug-2015,0.35,1.62,2.23,2.9,0.05,0.19,2083.56,338.27
07-Aug-2015,0.38,1.59,2.18,2.83,0.06,0.195,2077.57,338.41
10-Aug-2015,0.4,1.62,2.24,2.89,0.06,0.195,2104.18,342.04
11-Aug-2015,0.37,1.53,2.15,2.81,0.04,0.185,2084.07,338.78
12-Aug-2015,0.37,1.52,2.14,2.84,0.04,0.185,2086.05,336.05
13-Aug-2015,0.4,1.58,2.19,2.86,0.04,0.185,2083.39,337.08
14-Aug-2015,0.41,1.61,2.2,2.84,0.05,0.19,2091.54,339.41
17-Aug-2015,0.4,1.58,2.16,2.81,0.04,0.19,2102.44,340.07
18-Aug-2015,0.42,1.6,2.2,2.87,0.04,0.19,2096.92,339.76
19-Aug-2015,0.39,1.5,2.12,2.81,0.02,0.17,2079.61,336.83
20-Aug-2015,0.39,1.5,2.09,2.76,0.02,0.17,2035.73,329.65
21-Aug-2015,0.36,1.44,2.05,2.74,0.02,0.17,1970.89,319.37
24-Aug-2015,0.33,1.39,2.01,2.73,0.01,0.16,1893.21,304.28
25-Aug-2015,0.36,1.48,2.12,2.84,0.02,0.165,1867.61,299.26
26-Aug-2015,0.35,1.49,2.18,2.94,0.02,0.16,1940.51,310.74
